groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,Method and file,Method,File,Decorations
..\..\groundtruth\00525440.txt,..\..\Submissions\mixed\00525440.txt,287,356,0.6202090592,mixed\00525440.txt,mixed,00525440.txt,#N/A
..\..\groundtruth\00525441.txt,..\..\Submissions\mixed\00525441.txt,777,902,0.7554697555,mixed\00525441.txt,mixed,00525441.txt,#N/A
..\..\groundtruth\00525442.txt,..\..\Submissions\mixed\00525442.txt,1642,1715,0.8629719854,mixed\00525442.txt,mixed,00525442.txt,#N/A
..\..\groundtruth\00525443.txt,..\..\Submissions\mixed\00525443.txt,1589,1660,0.8231592196,mixed\00525443.txt,mixed,00525443.txt,#N/A
..\..\groundtruth\00525444.txt,..\..\Submissions\mixed\00525444.txt,1537,1580,0.8614183474,mixed\00525444.txt,mixed,00525444.txt,#N/A
..\..\groundtruth\00525445.txt,..\..\Submissions\mixed\00525445.txt,1359,1415,0.8587196468,mixed\00525445.txt,mixed,00525445.txt,#N/A
..\..\groundtruth\00525446.txt,..\..\Submissions\mixed\00525446.txt,1396,1459,0.8803724928,mixed\00525446.txt,mixed,00525446.txt,#N/A
..\..\groundtruth\00525447.txt,..\..\Submissions\mixed\00525447.txt,1570,1608,0.8719745223,mixed\00525447.txt,mixed,00525447.txt,#N/A
..\..\groundtruth\00525448.txt,..\..\Submissions\mixed\00525448.txt,1484,1517,0.8517520216,mixed\00525448.txt,mixed,00525448.txt,#N/A
..\..\groundtruth\00525449.txt,..\..\Submissions\mixed\00525449.txt,1527,1560,0.8592010478,mixed\00525449.txt,mixed,00525449.txt,#N/A
..\..\groundtruth\00525450.txt,..\..\Submissions\mixed\00525450.txt,1425,1466,0.7375438596,mixed\00525450.txt,mixed,00525450.txt,#N/A
..\..\groundtruth\00525451.txt,..\..\Submissions\mixed\00525451.txt,1434,1525,0.8382147838,mixed\00525451.txt,mixed,00525451.txt,#N/A
..\..\groundtruth\00525452.txt,..\..\Submissions\mixed\00525452.txt,1507,1542,0.8878566689,mixed\00525452.txt,mixed,00525452.txt,#N/A
..\..\groundtruth\00525453.txt,..\..\Submissions\mixed\00525453.txt,1635,1727,0.8330275229,mixed\00525453.txt,mixed,00525453.txt,#N/A
..\..\groundtruth\00525454.txt,..\..\Submissions\mixed\00525454.txt,1473,1517,0.8139850645,mixed\00525454.txt,mixed,00525454.txt,#N/A
..\..\groundtruth\00525455.txt,..\..\Submissions\mixed\00525455.txt,1511,1599,0.8471211118,mixed\00525455.txt,mixed,00525455.txt,#N/A
..\..\groundtruth\00525456.txt,..\..\Submissions\mixed\00525456.txt,1566,1599,0.6775223499,mixed\00525456.txt,mixed,00525456.txt,#N/A
..\..\groundtruth\00525457.txt,..\..\Submissions\mixed\00525457.txt,1655,1760,0.8048338369,mixed\00525457.txt,mixed,00525457.txt,#N/A
..\..\groundtruth\00525458.txt,..\..\Submissions\mixed\00525458.txt,1456,1493,0.4299450549,mixed\00525458.txt,mixed,00525458.txt,#N/A
..\..\groundtruth\00525459.txt,..\..\Submissions\mixed\00525459.txt,1481,1624,0.7859554355,mixed\00525459.txt,mixed,00525459.txt,#N/A
..\..\groundtruth\00525460.txt,..\..\Submissions\mixed\00525460.txt,1625,1691,0.3027692308,mixed\00525460.txt,mixed,00525460.txt,#N/A
..\..\groundtruth\00525461.txt,..\..\Submissions\mixed\00525461.txt,1514,1621,0.5878467635,mixed\00525461.txt,mixed,00525461.txt,#N/A
..\..\groundtruth\00525462.txt,..\..\Submissions\mixed\00525462.txt,1590,1687,0.8270440252,mixed\00525462.txt,mixed,00525462.txt,#N/A
..\..\groundtruth\00525463.txt,..\..\Submissions\mixed\00525463.txt,1643,1729,0.783931832,mixed\00525463.txt,mixed,00525463.txt,#N/A
..\..\groundtruth\00525464.txt,..\..\Submissions\mixed\00525464.txt,1609,1705,0.8334369173,mixed\00525464.txt,mixed,00525464.txt,#N/A
..\..\groundtruth\00525465.txt,..\..\Submissions\mixed\00525465.txt,1522,1613,0.8193166886,mixed\00525465.txt,mixed,00525465.txt,#N/A
..\..\groundtruth\00525466.txt,..\..\Submissions\mixed\00525466.txt,1630,1654,0.7233128834,mixed\00525466.txt,mixed,00525466.txt,#N/A
..\..\groundtruth\00525467.txt,..\..\Submissions\mixed\00525467.txt,1616,1629,0.6021039604,mixed\00525467.txt,mixed,00525467.txt,#N/A
..\..\groundtruth\00525468.txt,..\..\Submissions\mixed\00525468.txt,1564,1574,0.7806905371,mixed\00525468.txt,mixed,00525468.txt,#N/A
..\..\groundtruth\00525469.txt,..\..\Submissions\mixed\00525469.txt,1629,1692,0.7163904236,mixed\00525469.txt,mixed,00525469.txt,#N/A
..\..\groundtruth\00525470.txt,..\..\Submissions\mixed\00525470.txt,1516,1563,0.8594986807,mixed\00525470.txt,mixed,00525470.txt,#N/A
..\..\groundtruth\00525471.txt,..\..\Submissions\mixed\00525471.txt,1520,1575,0.8328947368,mixed\00525471.txt,mixed,00525471.txt,#N/A
..\..\groundtruth\00525472.txt,..\..\Submissions\mixed\00525472.txt,1223,1256,0.7726901063,mixed\00525472.txt,mixed,00525472.txt,#N/A
..\..\groundtruth\00525473.txt,..\..\Submissions\mixed\00525473.txt,1203,1258,0.7822111388,mixed\00525473.txt,mixed,00525473.txt,#N/A
..\..\groundtruth\00525474.txt,..\..\Submissions\mixed\00525474.txt,1644,1652,0.7281021898,mixed\00525474.txt,mixed,00525474.txt,#N/A
..\..\groundtruth\00525475.txt,..\..\Submissions\mixed\00525475.txt,1585,1647,0.8031545741,mixed\00525475.txt,mixed,00525475.txt,#N/A
..\..\groundtruth\00525476.txt,..\..\Submissions\mixed\00525476.txt,1562,1626,0.8463508323,mixed\00525476.txt,mixed,00525476.txt,#N/A
..\..\groundtruth\00525477.txt,..\..\Submissions\mixed\00525477.txt,1539,1615,0.8076673164,mixed\00525477.txt,mixed,00525477.txt,#N/A
..\..\groundtruth\00525478.txt,..\..\Submissions\mixed\00525478.txt,1681,1724,0.737656157,mixed\00525478.txt,mixed,00525478.txt,#N/A
..\..\groundtruth\00525479.txt,..\..\Submissions\mixed\00525479.txt,1088,1165,0.7711397059,mixed\00525479.txt,mixed,00525479.txt,#N/A
..\..\groundtruth\00525480.txt,..\..\Submissions\mixed\00525480.txt,1713,1795,0.7915936953,mixed\00525480.txt,mixed,00525480.txt,#N/A
..\..\groundtruth\00525481.txt,..\..\Submissions\mixed\00525481.txt,1697,1719,0.7024160283,mixed\00525481.txt,mixed,00525481.txt,#N/A
..\..\groundtruth\00525482.txt,..\..\Submissions\mixed\00525482.txt,1514,1534,0.8758256275,mixed\00525482.txt,mixed,00525482.txt,#N/A
..\..\groundtruth\00525483.txt,..\..\Submissions\mixed\00525483.txt,1675,1718,0.7886567164,mixed\00525483.txt,mixed,00525483.txt,#N/A
..\..\groundtruth\00525484.txt,..\..\Submissions\mixed\00525484.txt,1660,1676,0.7969879518,mixed\00525484.txt,mixed,00525484.txt,#N/A
..\..\groundtruth\00525485.txt,..\..\Submissions\mixed\00525485.txt,1642,1637,0.7819732034,mixed\00525485.txt,mixed,00525485.txt,#N/A
..\..\groundtruth\00525486.txt,..\..\Submissions\mixed\00525486.txt,1639,1662,0.8084197682,mixed\00525486.txt,mixed,00525486.txt,#N/A
..\..\groundtruth\00525487.txt,..\..\Submissions\mixed\00525487.txt,1596,1629,0.8088972431,mixed\00525487.txt,mixed,00525487.txt,#N/A
..\..\groundtruth\00525488.txt,..\..\Submissions\mixed\00525488.txt,989,997,0.7502527806,mixed\00525488.txt,mixed,00525488.txt,#N/A
..\..\groundtruth\00525489.txt,..\..\Submissions\mixed\00525489.txt,1307,1452,0.5998469778,mixed\00525489.txt,mixed,00525489.txt,#N/A
..\..\groundtruth\00525490.txt,..\..\Submissions\mixed\00525490.txt,1766,1775,0.7032842582,mixed\00525490.txt,mixed,00525490.txt,#N/A
..\..\groundtruth\00525491.txt,..\..\Submissions\mixed\00525491.txt,1699,1774,0.7645673926,mixed\00525491.txt,mixed,00525491.txt,#N/A
..\..\groundtruth\00525492.txt,..\..\Submissions\mixed\00525492.txt,1763,1764,0.7816222348,mixed\00525492.txt,mixed,00525492.txt,#N/A
..\..\groundtruth\00525493.txt,..\..\Submissions\mixed\00525493.txt,1705,1756,0.7824046921,mixed\00525493.txt,mixed,00525493.txt,#N/A
..\..\groundtruth\00525494.txt,..\..\Submissions\mixed\00525494.txt,1692,1715,0.8073286052,mixed\00525494.txt,mixed,00525494.txt,#N/A
..\..\groundtruth\00525495.txt,..\..\Submissions\mixed\00525495.txt,1755,1858,0.747008547,mixed\00525495.txt,mixed,00525495.txt,#N/A
..\..\groundtruth\00525496.txt,..\..\Submissions\mixed\00525496.txt,1728,1760,0.7696759259,mixed\00525496.txt,mixed,00525496.txt,#N/A
..\..\groundtruth\00525497.txt,..\..\Submissions\mixed\00525497.txt,1681,1712,0.8090422368,mixed\00525497.txt,mixed,00525497.txt,#N/A
..\..\groundtruth\00525498.txt,..\..\Submissions\mixed\00525498.txt,1631,1643,0.7596566524,mixed\00525498.txt,mixed,00525498.txt,#N/A
..\..\groundtruth\00525499.txt,..\..\Submissions\mixed\00525499.txt,1645,1735,0.7209726444,mixed\00525499.txt,mixed,00525499.txt,#N/A
..\..\groundtruth\00525500.txt,..\..\Submissions\mixed\00525500.txt,1812,1877,0.6241721854,mixed\00525500.txt,mixed,00525500.txt,#N/A
..\..\groundtruth\00525501.txt,..\..\Submissions\mixed\00525501.txt,1656,1709,0.806763285,mixed\00525501.txt,mixed,00525501.txt,#N/A
..\..\groundtruth\00525502.txt,..\..\Submissions\mixed\00525502.txt,1236,1252,0.7378640777,mixed\00525502.txt,mixed,00525502.txt,#N/A
..\..\groundtruth\00525503.txt,..\..\Submissions\mixed\00525503.txt,777,862,0.8043758044,mixed\00525503.txt,mixed,00525503.txt,#N/A
..\..\groundtruth\00539273.txt,..\..\Submissions\mixed\00539273.txt,689,781,0.8055152395,mixed\00539273.txt,mixed,00539273.txt,#N/A
..\..\groundtruth\00539275.txt,..\..\Submissions\mixed\00539275.txt,854,895,0.243559719,mixed\00539275.txt,mixed,00539275.txt,#N/A
..\..\groundtruth\00539276.txt,..\..\Submissions\mixed\00539276.txt,1293,1370,0.9048723898,mixed\00539276.txt,mixed,00539276.txt,#N/A
..\..\groundtruth\00539277.txt,..\..\Submissions\mixed\00539277.txt,1261,1310,0.9318001586,mixed\00539277.txt,mixed,00539277.txt,#N/A
..\..\groundtruth\00539278.txt,..\..\Submissions\mixed\00539278.txt,1227,1298,0.5688671557,mixed\00539278.txt,mixed,00539278.txt,#N/A
..\..\groundtruth\00539279.txt,..\..\Submissions\mixed\00539279.txt,1224,1280,0.9133986928,mixed\00539279.txt,mixed,00539279.txt,#N/A
..\..\groundtruth\00539280.txt,..\..\Submissions\mixed\00539280.txt,1223,1279,0.9304987735,mixed\00539280.txt,mixed,00539280.txt,#N/A
..\..\groundtruth\00539281.txt,..\..\Submissions\mixed\00539281.txt,1276,1345,0.9067398119,mixed\00539281.txt,mixed,00539281.txt,#N/A
..\..\groundtruth\00539282.txt,..\..\Submissions\mixed\00539282.txt,1242,1291,0.9388083736,mixed\00539282.txt,mixed,00539282.txt,#N/A
..\..\groundtruth\00539283.txt,..\..\Submissions\mixed\00539283.txt,1276,1328,0.9184952978,mixed\00539283.txt,mixed,00539283.txt,#N/A
..\..\groundtruth\00539284.txt,..\..\Submissions\mixed\00539284.txt,1311,1385,0.8985507246,mixed\00539284.txt,mixed,00539284.txt,#N/A
..\..\groundtruth\00539285.txt,..\..\Submissions\mixed\00539285.txt,1302,1353,0.9231950845,mixed\00539285.txt,mixed,00539285.txt,#N/A
..\..\groundtruth\00539286.txt,..\..\Submissions\mixed\00539286.txt,1312,1364,0.9382621951,mixed\00539286.txt,mixed,00539286.txt,#N/A
..\..\groundtruth\00539287.txt,..\..\Submissions\mixed\00539287.txt,1205,1260,0.8995850622,mixed\00539287.txt,mixed,00539287.txt,#N/A
..\..\groundtruth\00539288.txt,..\..\Submissions\mixed\00539288.txt,1323,1383,0.9198790627,mixed\00539288.txt,mixed,00539288.txt,#N/A
..\..\groundtruth\00539289.txt,..\..\Submissions\mixed\00539289.txt,1315,1372,0.9163498099,mixed\00539289.txt,mixed,00539289.txt,#N/A
..\..\groundtruth\00539290.txt,..\..\Submissions\mixed\00539290.txt,1317,1386,0.907365224,mixed\00539290.txt,mixed,00539290.txt,#N/A
..\..\groundtruth\00539291.txt,..\..\Submissions\mixed\00539291.txt,1318,1392,0.8968133536,mixed\00539291.txt,mixed,00539291.txt,#N/A
..\..\groundtruth\00539292.txt,..\..\Submissions\mixed\00539292.txt,1350,1408,0.9362962963,mixed\00539292.txt,mixed,00539292.txt,#N/A
..\..\groundtruth\00539293.txt,..\..\Submissions\mixed\00539293.txt,1265,1314,0.9241106719,mixed\00539293.txt,mixed,00539293.txt,#N/A
..\..\groundtruth\00539294.txt,..\..\Submissions\mixed\00539294.txt,1296,1342,0.9359567901,mixed\00539294.txt,mixed,00539294.txt,#N/A
..\..\groundtruth\00539295.txt,..\..\Submissions\mixed\00539295.txt,1252,1299,0.9161341853,mixed\00539295.txt,mixed,00539295.txt,#N/A
..\..\groundtruth\00539296.txt,..\..\Submissions\mixed\00539296.txt,1133,1212,0.8861429832,mixed\00539296.txt,mixed,00539296.txt,#N/A
..\..\groundtruth\00539297.txt,..\..\Submissions\mixed\00539297.txt,937,977,0.8697972252,mixed\00539297.txt,mixed,00539297.txt,#N/A
..\..\groundtruth\00539298.txt,..\..\Submissions\mixed\00539298.txt,1065,1119,0.9136150235,mixed\00539298.txt,mixed,00539298.txt,#N/A
..\..\groundtruth\00539299.txt,..\..\Submissions\mixed\00539299.txt,1078,1128,0.892393321,mixed\00539299.txt,mixed,00539299.txt,#N/A
..\..\groundtruth\00539300.txt,..\..\Submissions\mixed\00539300.txt,1153,1208,0.8993928881,mixed\00539300.txt,mixed,00539300.txt,#N/A
..\..\groundtruth\00539301.txt,..\..\Submissions\mixed\00539301.txt,1011,1078,0.8882294758,mixed\00539301.txt,mixed,00539301.txt,#N/A
..\..\groundtruth\00539302.txt,..\..\Submissions\mixed\00539302.txt,1134,1191,0.9135802469,mixed\00539302.txt,mixed,00539302.txt,#N/A
..\..\groundtruth\00539303.txt,..\..\Submissions\mixed\00539303.txt,1085,1163,0.8838709677,mixed\00539303.txt,mixed,00539303.txt,#N/A
..\..\groundtruth\00539304.txt,..\..\Submissions\mixed\00539304.txt,1013,1075,0.7285291214,mixed\00539304.txt,mixed,00539304.txt,#N/A
..\..\groundtruth\00539305.txt,..\..\Submissions\mixed\00539305.txt,970,1020,0.8793814433,mixed\00539305.txt,mixed,00539305.txt,#N/A
..\..\groundtruth\00539306.txt,..\..\Submissions\mixed\00539306.txt,966,1011,0.8944099379,mixed\00539306.txt,mixed,00539306.txt,#N/A
..\..\groundtruth\00539307.txt,..\..\Submissions\mixed\00539307.txt,1254,1304,0.9154704944,mixed\00539307.txt,mixed,00539307.txt,#N/A
..\..\groundtruth\00539308.txt,..\..\Submissions\mixed\00539308.txt,1251,1332,0.8928856914,mixed\00539308.txt,mixed,00539308.txt,#N/A
..\..\groundtruth\00539309.txt,..\..\Submissions\mixed\00539309.txt,1259,1321,0.9166004766,mixed\00539309.txt,mixed,00539309.txt,#N/A
..\..\groundtruth\00539310.txt,..\..\Submissions\mixed\00539310.txt,311,338,0.8745980707,mixed\00539310.txt,mixed,00539310.txt,#N/A
..\..\groundtruth\00539311.txt,..\..\Submissions\mixed\00539311.txt,787,884,0.8487928844,mixed\00539311.txt,mixed,00539311.txt,#N/A
..\..\groundtruth\00539312.txt,..\..\Submissions\mixed\00539312.txt,1556,1635,0.8913881748,mixed\00539312.txt,mixed,00539312.txt,#N/A
..\..\groundtruth\00539313.txt,..\..\Submissions\mixed\00539313.txt,1624,1689,0.9242610837,mixed\00539313.txt,mixed,00539313.txt,#N/A
..\..\groundtruth\00539314.txt,..\..\Submissions\mixed\00539314.txt,1594,1679,0.9284818068,mixed\00539314.txt,mixed,00539314.txt,#N/A
..\..\groundtruth\00539315.txt,..\..\Submissions\mixed\00539315.txt,1651,1706,0.9436705027,mixed\00539315.txt,mixed,00539315.txt,#N/A
..\..\groundtruth\00539316.txt,..\..\Submissions\mixed\00539316.txt,1658,1709,0.9475271411,mixed\00539316.txt,mixed,00539316.txt,#N/A
..\..\groundtruth\00539317.txt,..\..\Submissions\mixed\00539317.txt,1631,1682,0.9435928878,mixed\00539317.txt,mixed,00539317.txt,#N/A
..\..\groundtruth\00539318.txt,..\..\Submissions\mixed\00539318.txt,1632,1733,0.9215686275,mixed\00539318.txt,mixed,00539318.txt,#N/A
..\..\groundtruth\00539319.txt,..\..\Submissions\mixed\00539319.txt,1629,1681,0.949048496,mixed\00539319.txt,mixed,00539319.txt,#N/A
..\..\groundtruth\00539320.txt,..\..\Submissions\mixed\00539320.txt,1373,1460,0.4566642389,mixed\00539320.txt,mixed,00539320.txt,#N/A
..\..\groundtruth\00539321.txt,..\..\Submissions\mixed\00539321.txt,1627,1674,0.9348494161,mixed\00539321.txt,mixed,00539321.txt,#N/A
..\..\groundtruth\00539322.txt,..\..\Submissions\mixed\00539322.txt,1614,1726,0.8828996283,mixed\00539322.txt,mixed,00539322.txt,#N/A
..\..\groundtruth\00539323.txt,..\..\Submissions\mixed\00539323.txt,1549,1601,0.8547449968,mixed\00539323.txt,mixed,00539323.txt,#N/A
..\..\groundtruth\00539324.txt,..\..\Submissions\mixed\00539324.txt,1598,1725,0.8854818523,mixed\00539324.txt,mixed,00539324.txt,#N/A
..\..\groundtruth\00539325.txt,..\..\Submissions\mixed\00539325.txt,1644,1739,0.8716545012,mixed\00539325.txt,mixed,00539325.txt,#N/A
..\..\groundtruth\00539326.txt,..\..\Submissions\mixed\00539326.txt,1656,1744,0.9214975845,mixed\00539326.txt,mixed,00539326.txt,#N/A
..\..\groundtruth\00539327.txt,..\..\Submissions\mixed\00539327.txt,1611,1658,0.947858473,mixed\00539327.txt,mixed,00539327.txt,#N/A
..\..\groundtruth\00539328.txt,..\..\Submissions\mixed\00539328.txt,1643,1723,0.9251369446,mixed\00539328.txt,mixed,00539328.txt,#N/A
..\..\groundtruth\00539329.txt,..\..\Submissions\mixed\00539329.txt,1680,1745,0.9291666667,mixed\00539329.txt,mixed,00539329.txt,#N/A
..\..\groundtruth\00539330.txt,..\..\Submissions\mixed\00539330.txt,1692,1778,0.9178486998,mixed\00539330.txt,mixed,00539330.txt,#N/A
..\..\groundtruth\00539331.txt,..\..\Submissions\mixed\00539331.txt,1636,1691,0.9077017115,mixed\00539331.txt,mixed,00539331.txt,#N/A
..\..\groundtruth\00539332.txt,..\..\Submissions\mixed\00539332.txt,1605,1659,0.9177570093,mixed\00539332.txt,mixed,00539332.txt,#N/A
..\..\groundtruth\00539333.txt,..\..\Submissions\mixed\00539333.txt,1566,1644,0.8837803321,mixed\00539333.txt,mixed,00539333.txt,#N/A
..\..\groundtruth\00539334.txt,..\..\Submissions\mixed\00539334.txt,1620,1706,0.9061728395,mixed\00539334.txt,mixed,00539334.txt,#N/A
..\..\groundtruth\00539335.txt,..\..\Submissions\mixed\00539335.txt,1504,1557,0.9255319149,mixed\00539335.txt,mixed,00539335.txt,#N/A
..\..\groundtruth\00539336.txt,..\..\Submissions\mixed\00539336.txt,1586,1729,0.8549810845,mixed\00539336.txt,mixed,00539336.txt,#N/A
..\..\groundtruth\00539337.txt,..\..\Submissions\mixed\00539337.txt,1656,1710,0.943236715,mixed\00539337.txt,mixed,00539337.txt,#N/A
..\..\groundtruth\00539338.txt,..\..\Submissions\mixed\00539338.txt,1573,1655,0.9262555626,mixed\00539338.txt,mixed,00539338.txt,#N/A
..\..\groundtruth\00539339.txt,..\..\Submissions\mixed\00539339.txt,1629,1669,0.9361571516,mixed\00539339.txt,mixed,00539339.txt,#N/A
..\..\groundtruth\00539340.txt,..\..\Submissions\mixed\00539340.txt,1634,1756,0.8249694002,mixed\00539340.txt,mixed,00539340.txt,#N/A
..\..\groundtruth\00539341.txt,..\..\Submissions\mixed\00539341.txt,1641,1715,0.8921389397,mixed\00539341.txt,mixed,00539341.txt,#N/A
..\..\groundtruth\00539342.txt,..\..\Submissions\mixed\00539342.txt,1534,1611,0.926988266,mixed\00539342.txt,mixed,00539342.txt,#N/A
..\..\groundtruth\00539343.txt,..\..\Submissions\mixed\00539343.txt,1617,1758,0.8392084106,mixed\00539343.txt,mixed,00539343.txt,#N/A
..\..\groundtruth\00539344.txt,..\..\Submissions\mixed\00539344.txt,1627,1704,0.8875230486,mixed\00539344.txt,mixed,00539344.txt,#N/A
..\..\groundtruth\00539345.txt,..\..\Submissions\mixed\00539345.txt,1598,1633,0.928660826,mixed\00539345.txt,mixed,00539345.txt,#N/A
..\..\groundtruth\00539346.txt,..\..\Submissions\mixed\00539346.txt,1556,1628,0.9151670951,mixed\00539346.txt,mixed,00539346.txt,#N/A
..\..\groundtruth\00539347.txt,..\..\Submissions\mixed\00539347.txt,1666,1717,0.9327731092,mixed\00539347.txt,mixed,00539347.txt,#N/A
..\..\groundtruth\00539348.txt,..\..\Submissions\mixed\00539348.txt,1560,1619,0.9173076923,mixed\00539348.txt,mixed,00539348.txt,#N/A
..\..\groundtruth\00539349.txt,..\..\Submissions\mixed\00539349.txt,1598,1660,0.8998748436,mixed\00539349.txt,mixed,00539349.txt,#N/A
..\..\groundtruth\00539350.txt,..\..\Submissions\mixed\00539350.txt,1545,1597,0.9229773463,mixed\00539350.txt,mixed,00539350.txt,#N/A
..\..\groundtruth\00539351.txt,..\..\Submissions\mixed\00539351.txt,1606,1655,0.9315068493,mixed\00539351.txt,mixed,00539351.txt,#N/A
..\..\groundtruth\00539352.txt,..\..\Submissions\mixed\00539352.txt,1596,1660,0.9166666667,mixed\00539352.txt,mixed,00539352.txt,#N/A
..\..\groundtruth\00539353.txt,..\..\Submissions\mixed\00539353.txt,1611,1679,0.9143389199,mixed\00539353.txt,mixed,00539353.txt,#N/A
..\..\groundtruth\00539354.txt,..\..\Submissions\mixed\00539354.txt,1652,1719,0.9140435835,mixed\00539354.txt,mixed,00539354.txt,#N/A
..\..\groundtruth\00539355.txt,..\..\Submissions\mixed\00539355.txt,1616,1690,0.916460396,mixed\00539355.txt,mixed,00539355.txt,#N/A
..\..\groundtruth\00539356.txt,..\..\Submissions\mixed\00539356.txt,1647,1702,0.9441408622,mixed\00539356.txt,mixed,00539356.txt,#N/A
..\..\groundtruth\00539357.txt,..\..\Submissions\mixed\00539357.txt,1578,1651,0.90747782,mixed\00539357.txt,mixed,00539357.txt,#N/A
..\..\groundtruth\00539358.txt,..\..\Submissions\mixed\00539358.txt,1567,1629,0.9323548181,mixed\00539358.txt,mixed,00539358.txt,#N/A
..\..\groundtruth\00539359.txt,..\..\Submissions\mixed\00539359.txt,1668,1720,0.9346522782,mixed\00539359.txt,mixed,00539359.txt,#N/A
..\..\groundtruth\00539360.txt,..\..\Submissions\mixed\00539360.txt,1629,1671,0.9508901166,mixed\00539360.txt,mixed,00539360.txt,#N/A
..\..\groundtruth\00539361.txt,..\..\Submissions\mixed\00539361.txt,1550,1595,0.9296774194,mixed\00539361.txt,mixed,00539361.txt,#N/A
..\..\groundtruth\00539362.txt,..\..\Submissions\mixed\00539362.txt,1599,1643,0.9205753596,mixed\00539362.txt,mixed,00539362.txt,#N/A
..\..\groundtruth\00539363.txt,..\..\Submissions\mixed\00539363.txt,1580,1627,0.9417721519,mixed\00539363.txt,mixed,00539363.txt,#N/A
..\..\groundtruth\00539364.txt,..\..\Submissions\mixed\00539364.txt,1585,1635,0.9438485804,mixed\00539364.txt,mixed,00539364.txt,#N/A
..\..\groundtruth\00539365.txt,..\..\Submissions\mixed\00539365.txt,1548,1598,0.2338501292,mixed\00539365.txt,mixed,00539365.txt,#N/A
..\..\groundtruth\00539366.txt,..\..\Submissions\mixed\00539366.txt,1613,1662,0.9392436454,mixed\00539366.txt,mixed,00539366.txt,#N/A
..\..\groundtruth\00539367.txt,..\..\Submissions\mixed\00539367.txt,1586,1631,0.9369482976,mixed\00539367.txt,mixed,00539367.txt,#N/A
..\..\groundtruth\00539368.txt,..\..\Submissions\mixed\00539368.txt,1377,1429,0.9230210603,mixed\00539368.txt,mixed,00539368.txt,#N/A
..\..\groundtruth\00539369.txt,..\..\Submissions\mixed\00539369.txt,1634,1682,0.9443084455,mixed\00539369.txt,mixed,00539369.txt,#N/A
..\..\groundtruth\00539370.txt,..\..\Submissions\mixed\00539370.txt,1463,1535,0.9152426521,mixed\00539370.txt,mixed,00539370.txt,#N/A
..\..\groundtruth\00539371.txt,..\..\Submissions\mixed\00539371.txt,1567,1613,0.9304403318,mixed\00539371.txt,mixed,00539371.txt,#N/A
..\..\groundtruth\00539372.txt,..\..\Submissions\mixed\00539372.txt,1639,1718,0.9261744966,mixed\00539372.txt,mixed,00539372.txt,#N/A
..\..\groundtruth\00539373.txt,..\..\Submissions\mixed\00539373.txt,1587,1631,0.9577819786,mixed\00539373.txt,mixed,00539373.txt,#N/A
